5627,"""문재인의 쇼정신을 이어받은 군이 안타갑네"""
5628,"""기러기는 겨울철새라 지금 이시점에 한반도에 있을 이유가 없다ㅋㅋㅋㅋㅋㅋ 그게 새라면 문재앙10새겠지 ㅋㅋㅋㅋㅋㅋ 변명도 좀 배워가며 해라 ㅋㅋㅋㅋㅋㅋㅋ"""
5629,"""오 좋네이거 정찰기뜨면 새떼라고 하고 적함이나 배뜨면 물고기떼라고 하고 보병내려오면 개미떼라고 할까나??"""
5630,"""잘한것은 잘했다고 경의를 표할줄도 알아야 한다.지금까지 온갖 비방과 음모에도 흔들리지 않고,영구적 남북화해와 평화만이 서로 잘 사는 길이요 번영의 길임을 직시하고,인내하고 또 인내하며 차분하고 유연하게 남북문제를 다뤄왔던,문재인 대통령의 노고에 짐심으로 찬사와 경의를 표한다."""
5631,"""악플다는 인간들아\n명박 그네때 상상이라도 해봤어?\n잘하고있는거지.. 이러한 상황 자체가 아주 굳인데..  정말 악플단시는분들은 대화도 하지말고 걍 짜저있으란애기?"""
5632,"""잘한일에는 박수쳐주자 이얼마나 희망적인 일이고 역사에 남을 일인데 비꼬고 비난하고 제발 자유개국당스러운 행동은 그만하자 지겹다"""
5633,"""문대통령은 진정 노벨평화상감이다.\n추진위라도 만들어야 하지않나\n자랑스런 대한민국 국민의 이름으로"""
5634,"""넘 훌륭한 우리 대통령..좋은 결과로 이어지길"""
5635,"""오늘 정말 뭉클하더라 그 와중에 트럼프에게 개성공단 설명하고 있을때 있고 빠질때 빠지는 센스에 때에 맞는 적절한 표정에 기자회견도 잘 하시고~트럼프와 김정은 중간에서 모두에게 안정감을 주는 행동.표정들 정말 존경스러운 대통령이다"""
5636,"""대통령님  지지하고  응원합니다.\n힘내세요!!"""
5637,"""문대통령님  연임은 안되나요?"""
5638,"""눈물이 난다ᆢ생전에 이런 좋은 장면을 보게되다니"""
5639,"""우리나라가 잘 안되길 바라는 정신병자들 많네~~~"""
5640,"""역시 오늘 자유당다운 논평 나왔더군..왜 문통은 회담 참여 못했냐고..ㅋㅋㅋ 예상했어 자유당 이런 논평..슈에레기 자유당 새끼들.상황 판단을 못하는지 애써 안하는 건지..오늘은 문통이 북미 회담 교착 상태 해소하려고 뒤에서 물밑 작업 하고 회담 자리 만들어 주고 자신은 슬쩍 빠지는 전략..정은이가 문통 신뢰하지 않으면 오늘 회담도 안나오거나 아니면 장소도 북측에서 하자고 끝까지 주장했을 거야..문통의 마음 쓰는 것이 정말 탁월하다."""
5641,"""쇼로 비치든 실제 노력하는 모습이든 어떻게든\n핵을 해결할려는 노력자체가 중요한것 입니다\n그렇게 대책없이 비난하는것은 무책임한것입니다"""
5642,"""이 기사에 화나요 한사람들은 뭐냐? 매국노들이냐?!"""
5643,"""멋지게 한 발 물러서는 모습 좋아 보얐습니다. 나베같이 어디든지 얼굴 내미는 거 좋아하는 인간들은 문대통령님 인품을 죽을 때까지 이해 못하겠죠.  잘해도 불만인 인간들과 관계 없이 많은 국민들이 지지합니다."""
5644,"""저마이 노력해서 이뤄낸걸...  어떻게 쑈이고 비관적으로만 바라보는것이지..? 잘했다고 박수쳐주기 그리힘든건가..? 되게긍정적이고 진취적인 방향으로 가고있는데...안타까운 반응이다...국민 50프로 이상이 피해의식속에서 살고있다.. 정부뿐만아니라 시민모두가 국민성 의식 회복을 위해  노력해야한다 이것이 우리들의 숙제다.."""
5645,"""민족문제에 있어서만큼은 최고의 대통령이다.\n헌법만 아니라면 재선을 지지하고픈 마음이다.\n문제인대통령께 가슴벅찬 박수와 응원을보냅니다."""
5646,"""조연도 마다하지않았다...!너무나 겸손하고 인내하는 모습이 빛이납니다~~멋지신 문대통령님 수고에 박수를~~~~잘한건 잘했다고 칭찬좀 합시다!옹졸하게 헛소리말고!"""
5647,"""진짜 대단하다 어쩜 이리도 멋진 대통령님~ 악플은 신경쓰지 마세요 응원합니다 기사 좋네요!!"""
5648,"""문재인 대통령 까는 자한당 우파들 너무들 하네 잘한 일에는 박수를 쳐야 대인들이지 어쩜 하나같이 소인배 잡배들 같노ㅡㅡ"""
5649,"""아첨꾼 아베놈보다 훨씬 점잖고 믿음직스럽다. 삼년후에 남한이 어떻게 변해 있는지 보면 알겠지."""
5650,"""북한의 수에 완전 넘어가서\n이젠 꼼짝마라구나..\n참 애석하다 애석해..북한이\n장난질을 쳐대도 말한마디 못하고\n눈치만 살피는 형국이니...ㅉㅉ"""
5651,"""여기서 정부가 일본측 무인기라고 하면 개꿀잼"""
5652,"""여성들 군복입어  싸우러간다  우월한 여성상위시대  같이싸우자"""
5653,"""반세기를 속고 또 속는구나~~ 다시 GP설치하고 철책망 재정비하고 기무사랑 국정원도 정상화 시켜놔라~~ 경제, 안보가 무너진 정권은 절대 용서 못한다"""
5654,"""이 정권에 안보라는 게 있기는 하냐?"""
5655,"""국민들 못알아듣게 어려운 단어만 골라쓰는구나. 그냥 쳐들어 왔다고 그래라."""
5656,"""좌파들아  평화가 온다고 전쟁이 안난다고  미친 전라도새쿼들아 너들 때문에 전쟁난다 남침 당한다 전쟁은 전쟁준비로 막고 평혀ㆍ도 강한 전쟁 준비로 유지하는거다 10주고 뺨  맞는 개정권"""
5657,"""미상항적은 또 뭐냐? 아예 ufo라 하지 그래"""
5658,"""북한 무인기?  ㅋㅋ    재앙아 재앙아  ㅋㅋ"""
5659,"""좌파정부가 집권한 국가치고 경제가 망가지지 않은 나라가 없다.국방까지 무너지는구나..."""
5660,"""그냥 격추시키면 돼지..왜? 정은이가 보낸거라 청와대에 물어보고 격추해야돼냐?"""
5661,"""미국하고 잘 지낸다고 했지 한국 얘긴 안했는데ㅋㅋㅋㅋ 김칫국 사발드링킹ㅋㅋㅋㅋㅋㅋ"""
5662,"""GP 근무로 제대한 사람으로써...!   문재인정권의 군부가 말하는  ----&gt; 미항적 이라는 말은  사기 입니다.. 0.0  군대에서 그런말은 사용하지 않습니다... 0.0  DMZ는  양쪽모두 반경 4Km 내에는 절대  항공기가 올라올수 없습니다.. 정전협정 위반이고~  사단장이나, 군단장이 타고 오는 헬기들도 사실상 모두 불법이죠...! 0.0 양득이 모두 알고 있는 상황에서 우리나라 저고도 레이더레 포착이 됐다면~  ----&gt; 북한의 무인기가 맞을겁니다.. 0.0  무인기를 무인기라 얘기하지 못하고~ 미항적기라 표현하는것은"""
5663,"""ㅍㅎㅎㅎ 진짜 들었다놨다 정으니가 어린데  배포하나는 끝내주네  간쓸개 다빼주고 달래놓으면 이렇게 바로  뒷통수치고  뭐저런게 다있나싶다가도 트럼프까지 갖고놀고..헐.."""
5664,"""한 일년 분석 할듯.. 국빙부는 유에프오로 추정 됌이라고 발표할끄야"""
5665,"""북한 괴뢰군 빨 갱이 들이 오는당장 밀고 내려와도 전혀 이상할게 없이 뻥   뚫린 이나라 안보 \n어쩔거니?"""
5666,"""노통때도 통일되는.줄 알았다.ㅡㅡ생생하다.북이.핵을 만들면 책임지겠다던 노통.돌아온 건 핵.홍 왈...세번 속으면 공범 ㄷㄷㄷㄷㄷ"""
5667,"""강원 일대에 새 떼가 한 둘이냐? ㅋㅋㅋㅋㅋ 새 떼에 매번 이럴거였으면 매일 뉴스 떳겠지 백퍼 북한 헬기나 비행체겠지만 어제 그렇게 화기애애해서 겨우 좌좀들 단합됐는데, 북한이 띄운거라고 뉴스 나오면 찬물이니까 새 떼로 하라고 지시했겠지 ㅋㅋ 지난 번 목선 때도 대놓고 조작질 하다가 걸렸쥬?"""
5668,"""Dmz면   망원경으로 북한 주민들까지  속속들이 보이는 곳이다!!! 정체불명이라 하면 말이 안되지!!\n속이지 말고 똑바로 말해랏!"""
5669,"""왜문재앙은항상씹주고뺨맞는것일까?"""
5670,"""탁현민의 이 발언은 문재인정권이 연출과 쇼통으로 이미지 조작 정권임을 자인한 꼴~~탁현민 고맙다~~"""
5671,"""쑈쟁이야  입다물어라\n너로 인해 국민들이 얼마나 사기당했냐\n진실은 없고 무늬만 있는지....,"""
5672,"""대가리속에 실리보단 쇼밖에 없습니다. 빡대가리 국민들도 언젠가는 체감을 하게될겁니다. 역풍을 맞게될게에요 당신들"""
5673,"""인공기가 땅에 끌리는게 그렇게 가슴이 아팠어? ㅋㅋ\n그자리에 태극기가 없는것에 대해서는 전혀 감정이 없었고? 기똥찬 자슥이네 ~"""
5674,"""쇼보다는 진정성이 필요한 시점.\n본질보다 더 꾸밈은 진실을 가림을 이제 모두가 안다. 연출은 이제 그만."""
5675,"""이런새끼들이 나라 조지는거야 괜히 쓰잘떼기 없는것에 의미부여해가지고 밑에 사람 피곤하게하는놈. 군바리 기관장들 따까리들 따라하겠네"""
5676,"""탁현민,어쩔수 없는 연출가 수준일 뿐. 냉혹한 국제관계가 그런 쇼로 해결되는게 아니다.그래서 1차 판문점 쇼에서 멋진 드라마 봤지만 돌아온 건  오지랍넓다, 간섭마라 등 턱도없는 반응 아니었나? 즉 탁 같은 쇼전문가로 본질보단 껍데기 포장에 집웅하다보니 지금 이런 결과  아닌가? 아직도 정신 못 차리나?"""
5677,"""결국은본인이  한모든것이 연출된쇼라고 시인하는듯\n하네요.꼭 잔치날에 초치는 얘기를왜하는지?,"""
5678,"""트럼프가 원한게 뭔지나 알고 얘기하는건가?\n트럼프가 그런 쇼를 한건 재선을 염두한 돌발 행동이었는데 거기에 북이나 남이나 장단 마춰준거지"""
5679,"""뭐야 이 인간은 이벤트 회사 직원인가? 형식이 내용보다 중요하다는 광팔이네.. 회사에도 보면 이런놈들이 정치질하면서 물 다 흐리지..."""
5680,"""탁행정관은 정말 준비되지 않은 갑작스런 만남이라 어쩔 수 없음을 이해한다 말한 뒤 좀더 시간이 주어졌다면 이러이러한 준비를 했을거라는 말을 한건데 기사가 참 이상한 논조로 짜집기한듯~ .. \n뭐 기획된 만남 어쩌구저쩌구 하니 탁행정관은 의전이며 동선이며 취재진을 예로 들어 기획된게 아님을 찍어준게 인터뷰 내용의 핵심이었음!!"""
5681,"""역사는 쑈가 아니란다 아가야"""
5682,"""현민아 개콘PD  딱 니 싸이즈다  가서 세트장이나 만들어라"""
5683,"""얌마 회담을 쇼로 생각하냐? 정신차려라 핵포기문제가 다른 나라 얘기냐? 도보다리회담하면 핵포기하냐?  대가리에 생각이없냐?"""
5684,"""그건 문대통령한테나 보여주기식은 통하는 것이고, 또럼프는 보여주기가 아닌 실질적인 내용이 중요하는 것이니 니가 생각하는 것 만큼 문제되지는 않는다. 시즌2같은 소리하고 쳐자빠졌네... 껍데기에 똥만 가득차있어가지고"""
5685,"""가끔은  형식이 필요하지않을때도 있죠"""
5686,"""실제는 탁현민 인터뷰는 훨씬더. 긍정적으로얘기했는데 시간이급박해서. 그럴수밖에. 없엏을것이다등 글로보니 탁이 후임자들 깠다는 내용이라 씁쓸."""
5687,"""건방진 성희롱꾼."""
5688,"""뭔 개소리야?  트럼프가 제안하고 김정은이 응답해서 만들어진 급벙개식의 북미회담이구만  뭘 연출하고 자시고 할수 있다고..."""
5689,"""탁위원의 의견도 있는데, 도보다리까지 연출하면 효과가 많이 줄어 듭니다. \""어, 저거 지난 번에 했던 것과 같잖아\"" 이렇게들 생각할 것이고, 카메라 흔들리거나 기자들끼리의 자리차지 이런 것은 근본적으로 기획된 \""연출\""이 아니고 자연스런 감동을 주는 \""생방\""이라고 생각하면 됩니다. 누구든 이미 벌어진 일에 대하여는 왈가왈부할 수 있지만 어제의 한 장면, 장면은 \""연출\""이 아니었습니다. 다른 모습을 보여줄 수 있게 한, 준비한 분들의 생각도 존중해야지요."""
5690,"""썰렁한 농담하는것도  박근헤 닮았다.  따뜻한 마음씨도, 정상적인 사고력도, 콘텐츠도 없는 그저그런 공안검사로 제2의 남자 박근헤 그 이상도 이하도 아닌 사람."""
5691,"""칠푼이  박근헤가 가고  팔푼이  황교활이왔네 ㅋㅋ"""
5692,"""꼰대스타일이 문제가 아니라니까 그러네\n학생운동하던 애들 간첩 빨갱이 만들던 공안검사라니까 그러네 ㅋ 박근해 국정농단 동조하고 모른다고 발빼는 양아치 범법자라니까 그러네!!"""
5693,"""황교안은 교활하면서 한결같은 면이 있다. \n노회찬이 국보법으로 구치소에 수감되었을때 당시 공안검사 황교안은 구치소는 따뜻하면 안된다\n추워야 반성한다고 말했다지\n유머라는 걸 모르는 인간이다.. 저런 사람 집권하면 바그네 저리가라 일듯"""
5694,"""법조문 외우는데 잘 했을 지 몰라도 국민과 교감하는 정치아이큐는 바닥이라는 걸 스스로 잘 증명하고 있다. 빤스먹사를 장관한번 하시죠라고 하질 않나, 당원행사에 바지를 까고 빤스 보여주면 희죽거리질 않나? 엄청 빤스를 좋아하나봐? 빤스먹사만세! 빤스장관 만세! 빤스당원 만세! 빤스대표 만만세! 개누리당 만만세! 계속 화이팅! 봉숭아학당보다 낫다!"""
5695,"""홍준표 다음은 황교안이 X맨 역할이냐? 참 얘네들은 당대표라고 대체 어디서 이런 물건들을 데려오는지, 참 신기하기도 해. 너네들이 최순실한테 꼼짝 못하던 이유가 진심으로 이해된다. 최순실보다 잘난 사람이 있어야 말이지."""
5696,"""ㅋㅋㅋ박근혜보다 더 멍청해보인다"""
5697,"""황교안은 군대면제 인정해주자. 군대갔다온 사람보다 삽질을 더잘한다 ㅋㅋㅋㅋ"""
5698,"""박근해 밑에 있던 총리.역시 그녀자하고 비슷하게. 유체이탈.언어구사 미숙,사고가 미성숙함. 한마디로 말해서, 좀 어벙한 사람이라고 생각된다."""
5699,"""대접이나 받으며 으시대는게 지도자라고 생각하고 있는 타고난 꼰대 색퀴"""
5700,"""하루라도 뻘짓 안하고 넘어가는 날이 없네 ㅋㅋㅋㅋㅋ"""
5701,"""황근혜는 왜 지가 꼰대인지 모르지.ㅋㅋㅋㅋㅋ"""
5702,"""갑질의 생활화\n오랜공안검사생활로 저런짓이 갑질이라는 것도 인식 못하는 황교만"""
5703,"""상상만 해도 끔찍하다.. 저런 배려심 1도 없는 인간이 권력을 잡으면 얼마나 사람 피곤하게 만들지.."""
5704,"""이것이 황교주가 살아온 인생이다. 뭐 농담이 먹힐 말과 표정도 아니고 얼마나 권위주의적이었으면 농담도 어이상실 ㅋㅋ"""
5705,"""극단적인 권위주의자...\n지가 말만하면 다 뜻대로 되야하는가봐...\n제왕적 대표..능구랭이..."""
5706,"""이렇게 말실수 자주하기도 어렵다.전형적인 사회성부족에서 오는 현상이다.홍준표 김성태 나베 등등 전부 사회성 도덕성 부족에서  입장곤란하니 막말이나  정부흠집내기외엔 할수있는게 없다.이건 능력의 문제가 아니라 자격의 문제인거다."""
5707,"""역시 공안검사 출신은 틀리네"""
5708,"""저런사람이 대통령되면 박근혜보다 홍준표보다 더 나라 망한다."""
5709,"""말만 자유지 자유스럽게 뭔가를 해봤어야지~  유신독재 공안검사가."""
5710,"""레이다 스코프를 감시했던 사람들에게 물어 보면 다 안다. 세때와 항공기의 항적을 구분하지 못하는 시람은 없다는 사실을. 이젠 군은 더 이상 신뢰의 집단이 아니다. 본연의 자세를 잃고  정치의 하수인 노릇을 하는 집단일뿐이다."""
5711,"""문재앙 그자체"""
5712,"""글쎄 진정 새떼일까요?\n새가 4.5키로 상공까지 높이 나는지요?\n웃기고들 자빠졌습니다. 국민을 바보로 아시는지?"""
5713,"""새떼가 레이더에 잡히다니  무슨 철새떼가 레이더에잡혀 나리친적있나.무슨 속임수로 또 위장하려는건가  그럼 철새날아오고 날아갈때마다 서로 비상걸리겠네.애들데리고 장난하는것도 아니고 어떤 물체인지  그렇게 늦게 맞춰서  나중에  북에서 침범하고  난뒤에도 그런 얘기가나올까.한심하다"""
5714,"""이번사태 문제인이 만약 주체사상 공산주의자에 정멀 북한 앞잡이라면 이번에도 또 얼렁뚱땅 넘어가겠지"""
5715,"""어떤새가  4.5km상공을  날아간다더냐?  \n진짜로 미친 새이들이구나!"""
5716,"""곧 새떼로 판명되었다는 발표가 있을 것이다. 사실은 북측 정찰기이지만 그게 알려지면 남북대화와 원조가 아무런 의미가 없음이 다시 증명되는 것이어서 정권 유지에 치명타가 될 수 있기 때문에 끝까지 숨기려 할 것이다."""
5717,"""2009년 백령도 근무할때 눈 앞에서 북한 전투기가 백령도 상공을 통과해 날아갔고 대공발칸포 사격도 했었으나 \n정작 그 날 뉴스에 나온건 새떼 전투기 오인사격이었다.\n그 이후로 뉴스는 안믿지"""
5718,"""불상 시리즈 또 나오겠네..제2탄 불상의항적.. 미친나라다..진짜.."""
5719,"""천안함때도 전투기 출격시켜놓고 새떼라고 하던 놈들이다. 뭘 덮은거냐? 북한 무인기? 하긴 삼척항에 간첩이 와도 표류하던 어민이라며 그냥 북한보내는 놈들인데 뭐. 정말 심각하다 안보나 경제나. 더 심각한건 독재하려고 댓글조작 통계조작 여론조사 개표조작. 문제는 견제할 야당들이 공산당 2,3,4중대 노릇하고 있다는거다."""
5720,"""아마도 강제로 새떼가 될듯하네요^^\n폭격기가 내려와도 문모씨는 새떼라고 말할거니까요 ㅋㅋ"""
5721,"""ㅋㅋ얼마나 정보력이 없으면 새 따라다니냐"""
5722,"""새가 4만5천 상공으로 날아다니는게 있을까?\n국민을 개돼지로 아나?"""
5723,"""국민이 국방부를 안믿는 이나라가 정상일까.  김관진 국방장관때가 국민은 안보에 대해 안심햇다 정경두 이자는 어떻게 4스타가 됏는지 의문이다"""
5724,"""4.5km  상공에  온도가 몇도인지  알기나 하냐?  그곳에  새가 날아갔다고?  ㅈㄹ도 앵간히 해라. 그리고  공부 좀하고~~~!!"""
5725,"""이것도 군인가? 새떼에 전투기를 띄워,   정말 웃긴다. 소도  웃을 일이 요즘 대한민국  군에서 벌어지고 있다.  군인은 목숨걸고  국가와 국민만을  위해야지.   쪼다들  똥별달고 청와대  눈치나 보고  청와대 행정관  만도 못한것들."""
5726,"""합참 관계자는 \""미상 항적이 고도 3∼5㎞, 50노트의 속도로 비행했다\""며 \""독수리는 7.5㎞까지 날고, 기러기나 고니도 해당 고도에서 비행한다\""고 설명했다. -&gt; 일단 기러기랑 고니는 겨울 철새 아닌가요? 다른 새일듯 한데.. 독수리는 새떼라고 했으니 당연히 아니고. 무슨 새인거야? 설마 신종?"""
5727,"""어떤새떼가 4.5키로 상공을 날았을까~요???  이런식으로 목선 넘어온거 발견 못한것을  날지도 않은 새떼로 국민들 우롱하네..지금 어느 시기인데  4.5키로 상공을 이동하는 새떼가 어디있나?? 거짓말도 좀 앞뒤 잘 맞혀서 해라 빈 깡통 새끼들아..."""
5728,"""어제 조국이 정전인 뭐라고 설레발치더니, 달창, 문슬람들 풀발해서 미쳐 날뛰더니... 북한 도발하네? ㅋㅋㅋㅋ 이 저능아 놈들"""
5729,"""진짜 새떼냐 못믿겠다 간첩선을 어선이라고 하는것들인데"""
5730,"""현송월 얼굴이 탄밥이네ㅋㅋ 교화소갔다왔냐?"""
5731,"""트럼프는 대선홍보용 사진한장찍고, 김정은은 트럼프에게 핵보유에 써먹을 쿠폰한장 챙겼고, 문재인은 지지자들 결속 시킬 명분하나 얻었고, 비핵화는 오리무중이 된 퍼포먼스...."""
5732,"""중앙 기레기 야 \n뭘 김여정이 지켜본다는 말이냐 ?\n제대로된 사진이라도 올려놓고 기사써라.\n전혀맞지 않은 사진가지고 억지기사쓰는 \n쓰레기언론 ."""
5733,"""북괴는 사이비교주와 신도들....그리고 이들에게노예처럼 사는 인민들"""
5734,"""현송월이 입을보면은 아랫도리 옹달샘은 엄청클것같음."""
5735,"""현송월이니 김여정이니.. 쟤들 얼굴을 자꾸 봐야하는 이 정권 극혐."""
5736,"""세상에...왕조국가도아니고   세습에   심지어30대초반의여자가   실질적2인자하는   이상한국가시스템."""
5737,"""돼지년 빨갛게 달아올랐네~ ㅋㅋㅋ 삐족구두 신고 다리 부은 것 좀 봐라~ ㅋㅋㅋ"""
5738,"""현송월은 의전,외교쪽으로 전문가도 아니고  뭘안다고 저런자리에 끼는지 모르겟다.가서 합창단 연습이나 시킬것이지"""
5739,"""북한주민들 굶어죽는데 혼자 수백만원 넘는 샤넬 백들고 잘난 줄 아는 꼬라지 ㅠ 저런 놈들한테 대한민국 국민이 피땀흘려 낸 세금 갖다받치지 못해 안달난 좌파 정권 ㅠ 한심하다. 문씨는 3대세습독재정권 유지에 목매지 말아라."""
5740,"""핵을 무대로 위장평화 쑈쑈쑈"""
5741,"""특수요원이 여장하고 나타난거임...."""
5742,"""만나는건 만나는거고 축하할건 축하하고...근데 중요한것을 잊으면 안돼....들뜨지말고 냉철하고 차분하게....상대는 130만의 군대를 가진 호전적 집단이다"""
5743,"""현송월이 밤에 그렇게 잘한다더라. 그래서 죽이지도 못한다고 하더라."""
5744,"""한심한 언론 이 기사가 우리가 알아야 하나. 쓰레기 기사"""
5745,"""야당은 범죄자취급. 적국 3대세습 학살자 딸년은 상전취급ㅋㅋㅋ 언론도 맛이갔네"""
5746,"""송월타월 발 걸레로나 써야겠네. 얼굴 닦기에는 좀 썩은거 같다."""
5747,"""문재인은 저기 왜 갔음?? 보스 김정은과 5초간 포옹하러 갔구나"""
5748,"""아~ 정말 몇날며칠 계속 혼내주고 싶다~! 현송월이~! ㅋㅋㅋ"""
5749,"""북한 촌년 그 이하이다...."""
5750,"""문재인 똑똑하네. 이런식으로 삼성전자와 대한민국을 무너뜨리고 적화통일 거지국가로 한발 내딛게 만드네. 과연 엘리트 고정간첩 문재인"""
5751,"""앞으로 제발 일본 제품 쓰지 말고 일본 여행좀 가지 맙시다~~~~!!"""
5752,"""2년간 지켜봤지만...항상 사고는 본인들이 저지르고 해결은 기업이 알아서 할일이라고 하더군......해외로 떠나라는데 눈치없이 남아서는..."""
5753,"""외교는 감정이 아닌 이성으로 해야한다 일본을 우습게 알면 나중에 중국 꼴 난다는걸 재앙이는 외 모를까?  힘을 시르고 때를봐서  해야될게 있는데 그저 인기영합으로 만사를 대하니 욕먹어도 싸다. 견자식."""
5754,"""이런식이면  우리도 일본 관광 가는거 중단 해야 하지 않나요?   더이상 호구 되기전에 ㅜㅜ"""
5755,"""대통령은 돌아 다니면서 사고치고, 수습은 기업들이 하고..."""
5756,"""지금 우리나라 기업들 난리가 났는데 문재앙은 등신짓만 하고 다니면서 기업이 알아서 하라는 꼬라지..."""
5757,"""문재인 특기 ----------------나라 말아먹는 것   ---------------역대 최악이다"""
5758,"""아마추어 정권인 것이 이런 때에 나타나는 것이지!! 한치 앞도 못 내다보고 과거사에만 매달려 우리의 수출산업에 찬물을 끼엇는 바보들의 집단들이지!! 문머저리는 이런 놈들에게 휘둘려 장단만 맟추고 있으니 나라 경제가 정말 걱정이다!!"""
5759,"""국내산업 발전하게 해주네"""
5760,"""친일파보다 더 나쁜게 토착빨갱이다. 재앙이가 나라 말아 먹는 속도에 말이 안나온다 저것도 능력인듯"""
5761,"""달창들이 얼마나 무지하냐면..  우리나라에 들여와있는 기계들이 80%이상이 일제고 농촌에 사용하는 씨앗 교배기술로 인한 로얄티 등 일본의존도가 상당히 높다는거 자체를 모른다. \n국교 단절??  누가 손해일까 과연? 일본은 한국 없어도 충분히 유지가 되는 나라지. 다른 나라와 수교하면 되니. 근데 한국은 당장 어느나라 부품과 어느나라 기계를 들여와야할까??"""
5762,"""문재인 붕신 때문에 여기저기서 보복 당하네 ㅋㅋ 임기 끝날때 쯤이면 어디 아프리카에서도 한국 보복한다는 소리 나올듯"""
5763,"""80년전 일을 갖고 10번이상 우려먹는\n나라는 한국이 유일할것이다!\n그런데 80년전(일제통치),40년전(5.18),5년전(세월호) 사건갖고 우려먹지만  70년전 일(6.25,,중공군)은 언급하기조차 꺼리는 민족이 한민족이다!"""
5764,"""빨리 탄핵하자  나라 거들난다"""
5765,"""솔직히 나라가 힘이 약해서 지배받은걸 챙피하게 여기고 더큰 부강대국으로 만들도록 노력하고, 과거를 잊고 미래를 향해여한다  이젠 용서할때도 되었고,  박정희때나 지금까지 그만큼 일본에게 그만큼 뻬먹었다.  이제좀 후손들을 의해 미래를 물려줄수는 없냐??"""
5766,"""진짜 이제는 되돌릴 수 없는 강을 건넜네요. 북한과 평화를 위해 경제, 외교 모든걸 다 내평겨쳤네요. 1을 얻고자 99를 버리 문재인."""
5767,"""아무대책도 내밀만한 카드도 없이 감정적으로만 앞뒤안가리고 반일감정 내세우는데 뭔 외교가되고 국익이 생기겠나...."""
5768,"""공급 차단되면  삼성  하이닉스 엘지는. 치명적 상처받는다생산중단되고  국가경제 엄청난 타격받게된다"""
5769,"""또하나 국산화의  길을 열었다  힘들겠지만 ㅜㅜ"""
5770,"""저것들은 미국 시민권자들인가?\n남의 나라 국기는 왜 들고 다녀?\n저걸 누가 보수라하냐?\n그냥 흔히들 아는 등신들이지...\n이젠 욕도 안나온다.\n가치가 있어야 댓구해주지...\n하찮아도 너무 하찮다...."""
5771,"""내가 진짜 제일 쪽팔린게 자기나라에서 성조기 들고 흔드는 인간들이다.. 주권의 개념조차 없는 사람들"""
5772,"""성조기응 내리건 날건 관심없는데 제발 태극기 좀 내려라.죄없는태극기가 너무 안타깝다.태극기 이미지 좀 생각해라."""
5773,"""쪽바리 일본 극우는 자국 이익을 무조건 추구한데 우리 극우는  무조건 문재인 반대.  빙    신     들 ~~~"""
5774,"""이미 늙어빠져 사회에선 철저히 무시받던 그들끼리 모이니 자신들이 뭐라도 된 것처럼 태극기부대라는 명칭으로 주목받자 태어나서 처음 느껴보는 감정에 취해 정치적으로 철저히 이용하는자들의 미사여구 몇마디에 속아 자신들이 정말 애국자인줄 알고 똥인지 된장인지도 모르며 살고 있다. \n정보의 진위여부와 후손이 살아갈 이나라는 이미 중요하지 않으며 오직 자신들을 인정해주는척을 하는 군대도 다녀오지 않고 자칭 보수라 외치는 정치인들의 말이 법이요 진리로다.\n흐려진 판단력으로 오늘은 이랬다가 내일은 저랬다가 가볍고 경박하게 살아간다."""
5775,"""사고가 1970년에 머물고 계시는 수구들임.. 나라미래나 좀먹지 말아라.. 지저분하고 냄새나는  천막은 니네 집앞에다 치고 시민들 통행좀 막지말아라 광장이 니네거냐?"""
5776,"""트럼프도 빨갱이라고 하지 그래 ㅋㅋ 하여간 토착왜구들이란 ㅉㅉ"""
5777,"""트럼프도 빨갱이 미국도 빨갱이ㅋㅋㅋㅋㅋㅋㅋ 나중엔 지들끼리 빨갱이라면서 서로 치고 박고 싸우고 죽이고 하다가 전멸할듯^^"""
5778,"""대체 성조기는 왜흔드냐?\n트럼프는 우리공화당인지 우리공당인지  존재조차도 모르고 관심도 없을낀데~  조원진이 양아치같은놈이 운좋게 뱃지달았다가 감투쓰고파서 어거지로 만든당~\n꼴에 당대표래~개가 웃을일이다"""
5779,"""자꾸 무고한 시민이 죽었다는데.ㅋㅋ 연세도 많은 분들이 탄핵반대한다고 흥분해서 심장질환으로 죽고, 시위참가자가 경찰차량 탈취해서 지랄하다 떨어진 스피커에 죽은걸 누구탓을하냐?? 태극기집회때문에 사람이 죽었는데, 태극기집회가 지랄하는건 너무 양심이 없는거 아니냐??"""
5780,"""니네들 논리대로면 숭배하는 미국 트럼프님도 빨갱이니 이제 우짤기냐? ㅋㅋ 천하에 OOO 꽉 막혀가지고 쯪 쯪 에혀~ 답답들 하십니다 반공 교육에 쇠뇌되어서 사리분별이 안되요"""
5781,"""자기 이익에 반하면 미국도 빨갱이라고 부를 기세구나..."""
5782,"""도람프는 너희를 벌레로 생각한다\n걱정하지마라 숨겨둔 일장기를 걸어라\n아베는 너희를 기억해줄테니\n자한당우 일본당 이다\nOOO  그걸 아직도 모르고 성조기를 달고 잇다니"""
5783,"""오늘 일장기 들고 나오던데ㅋㅋㅋ 미친"""
5784,"""정작 트럼프는 관심도 없는데 지들끼리 빨다가 삐지고.."""
5785,"""트럼프는 니들의 존재를 개미만큼도 생각하지 않는다~"""
5786,"""이제 일장기 걸어야지? 본색 나올때도 되지 않았나??? 그렇게 찬양하는 박정희가 친일파 출신이니까."""
